Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
0000016f-ca9a-3867-0000-000000020d3c,f9dea391-1590-3883-942c-3c122bdfae06,Annamaria402 Bruen238,F,GENERAL PRACTICE,1381 DILWORTHTOWN XING,WEST CHESTER,PA,19382-8267,39.959883000000005,-75.60542199999999,96
0000016f-ca9a-3867-0000-000000020d6e,019e2fb3-8d9e-3cc7-add9-71d274536cdf,Guy979 Pollich983,M,GENERAL PRACTICE,2775 MOSSIDE BLVD,MONROEVILLE,PA,15146-2760,40.426324,-79.761379,2
0000016f-ca9a-3867-0000-000000020dfa,0c515c30-71c4-3b1c-a341-baa2438da32f,Trey250 Orn563,M,GENERAL PRACTICE,2005 TECHNOLOGY PKWY,MECHANICSBURG,PA,17050-9413,40.211403999999995,-77.00593,27
0000016f-ca9a-3867-0000-000000020f08,ba7e599c-9df5-3e8b-8f89-d78367d4726d,Felisa186 Ziemann98,F,GENERAL PRACTICE,82 PENNSYLVANIA AVE,AVONDALE,PA,19311-1209,39.826215000000005,-75.781343,69
0000016f-ca9a-3867-0000-000000020f3a,37f378ad-fa7f-3fef-a98c-81ae3adb8c75,Reina25 Olson653,F,GENERAL PRACTICE,846 CALIFORNIA AVE,AVALON,PA,15202-2706,40.501162,-80.06853100000001,100
0000016f-ca9a-3867-0000-000000020ff8,9f6d9263-a295-366b-a715-c1335f42a77e,Toi270 Adams676,F,GENERAL PRACTICE,609 W GERMANTOWN PIKE,EAST NORRITON,PA,19403-4243,40.148917,-75.399474,70
0000016f-ca9a-3867-0000-000000021016,c53df858-a35a-3587-a13d-ac3cb5e90ff2,Roseanna881 Borer986,F,GENERAL PRACTICE,166 GALLAGHERVILLE RD,DOWNINGTOWN,PA,19335-2248,40.008289000000005,-75.702163,35
0000016f-ca9a-3867-0000-00000002107a,16836944-17a7-34d1-a855-2a4f53ab7f65,Mandi759 O'Hara248,F,GENERAL PRACTICE,111 S 11TH ST,PHILADELPHIA,PA,19107-5098,40.009376,-75.133346,25
0000016f-ca9a-3867-0000-0000000210a2,2a323301-be0e-3da9-adbb-e69dcc8b44da,Corrie32 Strosin214,F,GENERAL PRACTICE,1789 S BRADDOCK AVE,SWISSVALE,PA,15218-1842,40.420271,-79.886028,34
0000016f-ca9a-3867-0000-0000000210ac,f401255f-090d-30c9-b875-49a40212bb1a,Aracelis412 Schroeder447,F,GENERAL PRACTICE,155 MOUNT PLEASANT RD,WEST NEWTON,PA,15089-1839,40.207171,-79.771196,121
0000016f-ca9a-3867-0000-000000021142,04be35f9-eb0a-3452-8edf-df249f7795be,Deanna833 Thiel172,F,GENERAL PRACTICE,690 STATE AVE,VANPORT,PA,15009-9501,40.684766,-80.483351,18
0000016f-ca9a-3867-0000-00000002120a,0111f76d-2114-3a4b-ac3d-4fafb0f05d4a,Dick869 Monahan736,M,GENERAL PRACTICE,658 HARLEYSVILLE PIKE,HARLEYSVILLE,PA,19438-2886,40.278403000000004,-75.387857,66
0000016f-ca9a-3867-0000-000000021336,6c14fb29-7099-343b-917f-101b8ef18466,Óscar156 Mares644,M,GENERAL PRACTICE,1786 C COLUMBIA AVE,COLUMBIA,PA,17512-9508,40.034855,-76.495889,112
0000016f-ca9a-3867-0000-000000021354,a6766933-d464-3a12-85d4-1267b4680543,Huong243 Schumm995,F,GENERAL PRACTICE,101 GREENWOOD AVE,JENKINTOWN,PA,19046-2627,40.096266,-75.129632,55
0000016f-ca9a-3867-0000-00000002137c,eb8086b5-a311-307b-9206-7f48bf9634bf,Vivan376 Crist667,F,GENERAL PRACTICE,313 W BARR ST,MCDONALD,PA,15057-1423,40.369135,-80.23585200000001,25
0000016f-ca9a-3867-0000-000000021390,ce0d5820-5f8e-3d13-9fc0-bff030f811b3,Juan88 Lemke654,F,GENERAL PRACTICE,127 LINDEN AVE,RUTLEDGE,PA,19070-2102,39.900949,-75.327422,85
0000016f-ca9a-3867-0000-0000000213d6,0693b2ac-f6d7-35d3-bbd7-af628d0c99c1,Darline247 Heathcote539,F,GENERAL PRACTICE,2092 W PENN PIKE,NEW RINGGOLD,PA,17960-9398,40.689171,-75.992813,55
0000016f-ca9a-3867-0000-0000000213fe,d77a17a8-7a6e-341c-b2ab-cc3269f08e2b,Tawna357 Osinski784,F,GENERAL PRACTICE,6530 STATE ROUTE 22 100,DELMONT,PA,15626-1747,40.414408,-79.57289,33
0000016f-ca9a-3867-0000-000000021426,848cf733-abac-3440-97e8-f869f40368f0,Felisa186 O'Connell601,F,GENERAL PRACTICE,213 REECEVILLE RD,COATESVILLE,PA,19320-1528,39.985152,-75.819,9
0000016f-ca9a-3867-0000-00000002143a,e3fb6c9f-7548-3c59-9435-6352eea17357,Vasiliki884 Abshire638,F,GENERAL PRACTICE,56 CLUB LN,BLAIRSVILLE,PA,15717-7957,40.43249,-79.25988199999999,15
0000016f-ca9a-3867-0000-00000002149e,fef3f400-68b4-3846-b9f1-76225e3fb914,Sebastian508 Hand679,M,GENERAL PRACTICE,1530 WOODBOURNE RD,LEVITTOWN,PA,19057-1532,40.153821,-74.853273,71
0000016f-ca9a-3867-0000-000000021598,bb270e3f-17bc-3253-baaa-fd1001adec59,Cristen212 Huels583,F,GENERAL PRACTICE,90 SHENANGO ST,GREENVILLE,PA,16125-2060,41.405075,-80.383812,47
0000016f-ca9a-3867-0000-0000000215e8,195479d9-ef78-3828-9aae-2245e9b9de18,Zenia843 Nicolas769,F,GENERAL PRACTICE,3065 WINDSOR RD,RED LION,PA,17356-8533,39.898606,-76.607749,87
0000016f-ca9a-3867-0000-00000002161a,afff78c0-2bbc-3802-831a-de5f82922af8,Anissa357 Maggio310,F,GENERAL PRACTICE,1254 ROUTE 30,CLINTON,PA,15026-1536,40.495083,-80.293243,406
0000016f-ca9a-3867-0000-0000000216a6,823ac8d0-f68c-348f-b332-174698fc81f7,Chong355 Jaskolski867,F,GENERAL PRACTICE,1348 BAINBRIDGE ST,PHILADELPHIA,PA,19147-1810,40.009376,-75.133346,68
0000016f-ca9a-3867-0000-0000000216e2,612dd1ba-f886-3d8d-8509-962ae0a14b9d,Alexander630 Rempel203,M,GENERAL PRACTICE,1158 PITTSBURGH RD,VALENCIA,PA,16059-3128,40.676695,-79.988106,54
0000016f-ca9a-3867-0000-00000002175a,c3546a49-d559-305a-aa85-99f9c55d18e0,Katheryn92 Upton904,F,GENERAL PRACTICE,2200 MEMORIAL DR,FARRELL,PA,16121-1357,41.211264,-80.497057,79
0000016f-ca9a-3867-0000-000000021796,be5a04c9-d913-398a-86c3-5fb495a4a6ff,Stasia733 Upton904,F,GENERAL PRACTICE,2303 N BROAD ST,COLMAR,PA,18915-9786,40.250234000000006,-75.240509,40
0000016f-ca9a-3867-0000-0000000217be,b054717b-dc99-3c8d-a0fd-46cede5d41e2,Lillie543 Mueller846,F,GENERAL PRACTICE,99 HOSPITAL ST,RIDGWAY,PA,15853-1948,41.431975,-78.726961,54
0000016f-ca9a-3867-0000-0000000217dc,ceada659-1fda-356b-9245-076be24d45f6,Karey608 Johnson679,F,GENERAL PRACTICE,5501 OLD YORK RD,PHILA,PA,19141-3018,40.009376,-75.133346,38
0000016f-ca9a-3867-0000-0000000218e0,077ee5a9-a841-37a4-a4f4-b2c25d024705,Julee121 Murazik203,F,GENERAL PRACTICE,440 S BROAD ST,PHILADELPHIA,PA,19146-4904,40.009376,-75.133346,79
0000016f-ca9a-3867-0000-000000021976,d621ffbe-1338-3395-b5a0-b20c73d4aa83,Julia241 Adorno791,F,GENERAL PRACTICE,4900 FRANKFORD AVE,PHILADELPHIA,PA,19124-2618,40.009376,-75.133346,9
0000016f-ca9a-3867-0000-000000021a02,7b5a3bd5-a906-3746-8bfe-8db5dfcf55b3,Anderson154 Jast432,M,GENERAL PRACTICE,2570 HAYMAKER RD,MONROEVILLE,PA,15146-3513,40.426324,-79.761379,43
0000016f-ca9a-3867-0000-000000021a48,d3ee1eb8-b1df-37e5-96af-d69647dca020,Elicia233 Schaefer657,F,GENERAL PRACTICE,6 PERRI AVE,MYERSTOWN,PA,17067-3200,40.372139000000004,-76.30557900000001,52
0000016f-ca9a-3867-0000-000000021b10,5b547b66-2ed1-3f8a-8d6f-6d9f6e0c901d,Linnie39 Veum823,F,GENERAL PRACTICE,1507 LITITZ PIKE,LANCASTER,PA,17601-6505,40.042061,-76.30099,55
0000016f-ca9a-3867-0000-000000021b1a,6a9112e1-c8c6-3e45-b378-16e434570106,Kurt412 Lakin515,M,GENERAL PRACTICE,133 CHURCH HILL RD,MC KEES ROCKS,PA,15136-3279,40.469019,-80.063328,98
0000016f-ca9a-3867-0000-000000021b74,655944b3-4207-337d-9749-11ae1ad3c3ea,Marion502 Haley279,M,GENERAL PRACTICE,5944 STEUBENVILLE PIKE,MC KEES ROCKS,PA,15136-1315,40.469019,-80.063328,73
0000016f-ca9a-3867-0000-000000021b88,541697c4-2d04-3879-9f22-d4d828454f94,Marissa322 Mante251,F,GENERAL PRACTICE,545 W MAIN ST,TRAPPE,PA,19426-1981,40.199095,-75.475379,32
0000016f-ca9a-3867-0000-000000021c0a,6d2ab488-08ad-3f64-9234-7e5f6d568d37,Chan58 Hackett68,F,GENERAL PRACTICE,422 CLOVERLEAF RD,ELIZABETHTOWN,PA,17022-9320,40.153284,-76.598652,58
0000016f-ca9a-3867-0000-000000021c28,3dc0caa6-2ea3-38fe-94a1-719f1cd65dcd,Andy346 Beahan375,M,GENERAL PRACTICE,3554 HULMEVILLE RD,BENSALEM,PA,19020-4366,40.086492,-74.94453399999998,61
0000016f-ca9a-3867-0000-000000021c46,ce783b3e-b423-3a77-9a94-208a274cfb20,Mercedes82 Aguayo104,F,GENERAL PRACTICE,373 MCCOMBS RD,VENETIA,PA,15367-1342,40.281468,-80.08743299999998,34
0000016f-ca9a-3867-0000-000000021c50,379b907e-a783-3352-86e0-3b77fc0a174c,Laverne101 Mertz280,M,GENERAL PRACTICE,970 E MAIN ST,MOUNT JOY,PA,17552-9320,40.110613,-76.50572,55
0000016f-ca9a-3867-0000-000000021c5a,46407b47-f93b-349f-a9fb-22118ebe1deb,Soledad678 Hamill307,F,GENERAL PRACTICE,3520 ROUTE 130,IRWIN,PA,15642-1438,40.325063,-79.69975699999999,58
0000016f-ca9a-3867-0000-000000021ca0,a87b4df5-1322-3592-879b-2cb7c08d57d3,Ivory697 Stiedemann542,M,GENERAL PRACTICE,1020 GRINGS HILL RD,READING,PA,19608-8844,40.339220000000005,-75.926277,21
0000016f-ca9a-3867-0000-000000021ce6,2fc598a9-a4ec-36da-b1d4-d4af1c672362,Chauncey770 Corwin846,M,GENERAL PRACTICE,116 B W AIRPORT RD,LITITZ,PA,17543-9239,40.153998,-76.304314,24
0000016f-ca9a-3867-0000-000000021d18,420dccf1-cfaa-3ccf-abd8-94b8763cd803,Josh874 Wisozk929,M,GENERAL PRACTICE,145 SHAFFER ST,SOUTH WILLIAMSPORT,PA,17702-6727,41.229388,-77.000475,22
0000016f-ca9a-3867-0000-000000021d4a,d951eba3-390b-391a-a6ec-4ff8e2af5c84,Bruce167 Heller342,M,GENERAL PRACTICE,1400 MAIN ST,CATASAUQUA,PA,18032-2646,40.653969000000004,-75.460977,221
0000016f-ca9a-3867-0000-000000021d72,c286459a-6def-3848-902a-83faf682a5ff,Mary779 Feil794,M,GENERAL PRACTICE,250 FAME AVE,HANOVER,PA,17331-1587,39.811756,-76.98360500000001,69
0000016f-ca9a-3867-0000-000000021dc2,ebcbf0e2-2226-3e82-a1c0-ea8c169e1e26,Winston220 Goodwin327,M,GENERAL PRACTICE,3415 MILLERS RUN RD,CECIL,PA,15321-1403,40.318355,-80.193281,57
0000016f-ca9a-3867-0000-000000021e12,f89f552b-41ae-37a5-a144-bdfb26f39545,Alden634 Lang846,M,GENERAL PRACTICE,501 FREEPORT RD,SHARPSBURG,PA,15215-3215,40.493243,-79.921547,94
0000016f-ca9a-3867-0000-000000021e1c,982e1374-210c-3aa0-96da-b50a430da2ed,Evonne919 Berge125,F,GENERAL PRACTICE,100 DEERFIELD LN,MALVERN,PA,19355-2181,40.033147,-75.515363,121
0000016f-ca9a-3867-0000-000000021e62,cecb7dc2-9de0-3ea5-99c9-9710734ec823,Vaughn909 Adams676,M,GENERAL PRACTICE,2021 WESTGATE DR,BETHLEHEM,PA,18017-7412,40.624237,-75.352949,66
0000016f-ca9a-3867-0000-000000021ec6,7e8762e1-a03b-3edd-bb9a-ca22be38b6b8,Josephina269 Batz141,F,GENERAL PRACTICE,105 4TH ST,EAST BERLIN,PA,17316-9638,39.936828999999996,-76.97945899999999,29
0000016f-ca9a-3867-0000-000000021f20,cb7e84b2-a902-3039-9a2e-0c1e801db50b,Lisandra920 Reynolds644,F,GENERAL PRACTICE,314 MAIN ST,CONYNGHAM,PA,18219-0891,40.991082,-76.059499,62
0000016f-ca9a-3867-0000-000000022074,07476750-0b89-384f-bb4c-594fc9fbea19,Bernardine460 Brekke496,F,GENERAL PRACTICE,1709 NORRIS ST,SAXTON,PA,16678-1435,40.212708,-78.247061,50
0000016f-ca9a-3867-0000-0000000220ce,227296ff-27bb-39e0-be27-d309f5817270,Aaron697 Nolan344,M,GENERAL PRACTICE,3509 N BROAD ST,PHILADELPHIA,PA,19140-5103,40.009376,-75.133346,30
0000016f-ca9a-3867-0000-000000022100,369dd628-68cc-38be-ada7-e52f2c85180b,Aubrey96 Paucek755,M,GENERAL PRACTICE,101 MEADOW GREEN DR,MIFFLINBURG,PA,17844-9300,40.91956,-77.04742399999999,51
0000016f-ca9a-3867-0000-000000022164,2ac88cbb-cd9d-34c3-b91c-c2c607af6f07,Pamala798 Weimann465,F,GENERAL PRACTICE,40 V TWIN DR,GETTYSBURG,PA,17325-7878,39.830597,-77.234147,58
0000016f-ca9a-3867-0000-00000002216e,dda48a41-3317-3fea-80f3-6e67a332d545,Jarod376 Doyle959,M,GENERAL PRACTICE,8125 ADAMS DR B,HUMMELSTOWN,PA,17036-8625,40.265342,-76.712777,91
0000016f-ca9a-3867-0000-000000022182,56f5cb53-e4b2-3b90-aef5-a27a4ddf0cbe,Merrill415 O'Hara248,M,GENERAL PRACTICE,27 HECKEL RD,MC KEES ROCKS,PA,15136-1672,40.469019,-80.063328,47
0000016f-ca9a-3867-0000-0000000222c2,59068e50-eb7e-365c-81af-3006702e73e6,Maxine796 Lebsack687,F,GENERAL PRACTICE,II PO BOX,UPLAND,PA,19013,39.856204,-75.379646,106
0000016f-ca9a-3867-0000-0000000222d6,c2ee6360-5a8f-3be2-927d-afd66394a065,Linwood526 Langworth352,M,GENERAL PRACTICE,826 MAIN ST,PHEONIXVILLE,PA,19460-4459,40.135361,-75.522062,62
0000016f-ca9a-3867-0000-000000022380,e91dcb49-4a2f-37c1-9650-aab96cc3dac5,Irish781 Douglas31,F,GENERAL PRACTICE,212 N MAIN ST,NORTH WALES,PA,19454-3129,40.211171,-75.27444100000001,24
0000016f-ca9a-3867-0000-0000000223bc,b80fc33d-85d4-35ec-8807-f4ddee540cda,Gerard367 Schuppe920,M,GENERAL PRACTICE,400 W CULVERT ST,ZELIENOPLE,PA,16063-1580,40.78572,-80.13872099999999,67
0000016f-ca9a-3867-0000-0000000223d0,f080d3ac-ee3e-37d2-9a37-15ec4ac660de,Lane844 Dickens475,M,GENERAL PRACTICE,401 HORSHAM RD,HORSHAM,PA,19044-2013,40.182544,-75.138657,17
0000016f-ca9a-3867-0000-000000022470,07bae1be-3c42-380c-8be8-b3fc79f5d855,Kirby843 Pouros728,F,GENERAL PRACTICE,101 S LIME ST A,QUARRYVILLE,PA,17566-1233,39.895528000000006,-76.162022,16
0000016f-ca9a-3867-0000-0000000224a2,29556b6c-8769-3a39-ad03-76d90360fe1c,Chi716 Hettinger594,F,GENERAL PRACTICE,2701 BLAIR MILL RD,WILLOW GROVE,PA,19090-1041,40.149202,-75.118086,10
0000016f-ca9a-3867-0000-0000000224fc,348f942f-0105-3f13-bfe4-786cf06263e7,Akilah516 Renner328,F,GENERAL PRACTICE,1020 THOMPSON ST,JERSEY SHORE,PA,17740-1729,41.200731,-77.26656899999999,32
0000016f-ca9a-3867-0000-00000002256a,f14e2a66-7b5f-3a55-bce3-3f8b7f767efe,Wilford267 Yundt842,M,GENERAL PRACTICE,1137 W PENN AVE,WOMELSDORF,PA,19567-9770,40.365303000000004,-76.18498199999999,61
0000016f-ca9a-3867-0000-000000022574,72d03de3-ee65-3811-8240-db9133aa1d63,Cristobal567 Bonilla161,M,GENERAL PRACTICE,3400 CIVIC CTR BLVD,PHILADELPHIA,PA,19104-5127,40.009376,-75.133346,37
0000016f-ca9a-3867-0000-0000000225ce,d27fff7c-78d6-3fdb-8023-ac924a18e821,Bailey598 Bins636,F,GENERAL PRACTICE,7901 BUSTLETON AVE,PHILADELPHIA,PA,19152-3328,40.009376,-75.133346,21
0000016f-ca9a-3867-0000-000000022646,02590a90-b2e2-3e3e-b3c6-560bbc98dca2,Regenia619 Jacobson885,F,GENERAL PRACTICE,3300 TILLMAN DR,BENSALEM,PA,19020-2071,40.086492,-74.94453399999998,46
0000016f-ca9a-3867-0000-00000002275e,4b0c752e-5a95-3582-8eaf-1ae9f61e793a,Omar359 Mertz280,M,GENERAL PRACTICE,44 W 21ST ST,NORTHAMPTON,PA,18067-1221,40.688184,-75.487383,29
0000016f-ca9a-3867-0000-0000000227a4,4c9fd59a-0db1-3cd9-b359-a23953d9436d,Bennie663 Rippin620,F,GENERAL PRACTICE,99 BUSS RD,ALIQUIPPA,PA,15001-4749,40.615827,-80.255162,65
0000016f-ca9a-3867-0000-0000000227b8,23a9ab61-28ea-3ad4-8bed-bc0c5fefb549,Venessa867 Bayer639,F,GENERAL PRACTICE,145 HOSPITAL AVE,DUBOIS,PA,15801-1465,41.122269,-78.75615400000001,49
0000016f-ca9a-3867-0000-0000000227e0,989126cb-a2c8-3d82-befb-32b82bf9ffd5,Damien170 Morar593,M,GENERAL PRACTICE,7731 ROUTE 6,TROY,PA,16947-9253,41.783315,-76.792222,54
0000016f-ca9a-3867-0000-000000022862,68036b0d-4a02-3c6c-97e1-e4d75badab59,Tara292 Hermiston71,F,GENERAL PRACTICE,6800 MARKET ST,UPPER DARBY,PA,19082-2448,39.963735,-75.252615,35
0000016f-ca9a-3867-0000-000000022894,fb9bce63-55b3-3d8b-bb3e-502d4bd1b006,Lynell252 Beatty507,F,GENERAL PRACTICE,985 PENN ST,BRACKENRIDGE,PA,15014-1160,40.608072,-79.74042800000001,28
0000016f-ca9a-3867-0000-0000000228b2,84d902e0-64b9-3c02-9371-0be365508939,Felipe97 Rodrígez614,M,GENERAL PRACTICE,720 W MAHONING ST,PUNXSUTAWNEY,PA,15767-1351,40.943745,-78.974766,63
0000016f-ca9a-3867-0000-00000002297a,7b210085-b844-3f36-96a8-b3f9d5fb561e,Son314 Leannon79,M,GENERAL PRACTICE,2 W 10TH ST,MARCUS HOOK,PA,19061-4513,39.812870000000004,-75.41624,34
0000016f-ca9a-3867-0000-000000022a4c,dd27121e-1e70-393d-b53b-b176ce14ece0,Jacqui951 Schultz619,F,GENERAL PRACTICE,366 ALEXANDER SPRING RD,CARLISLE,PA,17015-9214,40.199993,-77.204145,28
0000016f-ca9a-3867-0000-000000022a74,9a82c307-f755-37ed-9238-7f9c1e87ff11,Garth972 Skiles927,M,GENERAL PRACTICE,155 W MAIN ST,MACUNGIE,PA,18062-1166,40.515907,-75.554082,74
0000016f-ca9a-3867-0000-000000022aec,ffdae663-6df6-3244-8048-926e9f4dddd2,Madlyn383 Kerluke267,F,GENERAL PRACTICE,6149 SALTSBURG RD,VERONA,PA,15147-3542,40.505672,-79.84194699999999,80
0000016f-ca9a-3867-0000-000000022b00,f2b7f128-2411-3a06-a744-73eef819bf3d,Britney439 Rice937,F,GENERAL PRACTICE,420 CENTRAL WAY,BEDFORD,PA,15522-1457,40.015115,-78.503017,63
0000016f-ca9a-3867-0000-000000022b1e,dd9e585f-ffc8-351c-9a85-c76399c6d00b,Merle11 Kling921,M,GENERAL PRACTICE,428 S MAIN ST,GREENVILLE,PA,16125-1748,41.405075,-80.383812,41
0000016f-ca9a-3867-0000-000000022b6e,673bbe9d-e604-3f3f-b2e4-284b25659ffa,César846 Macías944,M,GENERAL PRACTICE,8775 NORWIN AVE,NORTH HUNTINGDON,PA,15642-2718,40.338789,-79.796072,24
0000016f-ca9a-3867-0000-000000022c04,f3486faa-6dd3-34df-91a5-b08c6dcf23ad,Chad48 Beahan375,M,GENERAL PRACTICE,1648 HUNTINGDON PIKE,MEADOWBROOK,PA,19046-8001,40.082222,-75.08981,64
0000016f-ca9a-3867-0000-000000022ccc,4c08505c-9863-39ab-a042-ab39513a3e2f,Christin490 Bauch723,F,GENERAL PRACTICE,2591 ROUTE 6,HAWLEY,PA,18428-7062,41.475949,-75.17596400000001,12
0000016f-ca9a-3867-0000-000000022cea,a18c70dc-dd37-33db-bfb7-9b867a3b344c,Shara355 White193,F,GENERAL PRACTICE,11054 RENNARD ST,PHILADELPHIA,PA,19116-2618,40.009376,-75.133346,39
0000016f-ca9a-3867-0000-000000022d26,d5c3db42-dbc2-3ea7-b303-feab98ffe867,Stephan15 Wolf938,M,GENERAL PRACTICE,315 DARBY SQ,ELVERSON,PA,19520-9302,40.153719,-75.830826,68
0000016f-ca9a-3867-0000-000000022e0c,10859c15-3ef9-3a15-b3d3-8ba7cb437816,Andre610 Ledner144,M,GENERAL PRACTICE,330 N 12TH ST,SUNBURY,PA,17801-1654,40.862173999999996,-76.787247,102
0000016f-ca9a-3867-0000-000000022e16,e00cd341-d491-3c82-88ab-f13c564a0e64,Ja391 Swaniawski813,F,GENERAL PRACTICE,840 WALNUT ST,CATASAUQUA,PA,18032-1018,40.653969000000004,-75.460977,127
0000016f-ca9a-3867-0000-000000022e2a,f82b81c6-5e0a-3201-9678-f90505bed821,Shan714 Pouros728,F,GENERAL PRACTICE,601 E MAIN ST,WAYNESBORO,PA,17268-2332,39.752455,-77.582189,35
0000016f-ca9a-3867-0000-000000022e34,07141870-dd19-3c2d-a3a5-2d082eb64014,Wilbert25 Fisher429,M,GENERAL PRACTICE,3109 GREEN GARDEN RD,ALIQUIPPA,PA,15001-1069,40.615827,-80.255162,54
0000016f-ca9a-3867-0000-000000022e48,6751dd98-8baa-3cb3-ab96-3219e08542a5,Jaime666 Goodwin327,F,GENERAL PRACTICE,7618 OGONTZ AVE,PHILADELPHIA,PA,19150-1817,40.009376,-75.133346,76
0000016f-ca9a-3867-0000-000000022e7a,a02ef12a-9c9a-39e5-9d44-cf4452100f52,Randall756 Hane680,M,GENERAL PRACTICE,224 LONGFELLOW ST,VANDERGRIFT,PA,15690-1476,40.59944,-79.57553399999999,33
0000016f-ca9a-3867-0000-000000022e84,69da1dd5-3b6b-3522-bc4a-e42204b237e1,Xavier983 Botsford977,M,GENERAL PRACTICE,90 SHENANGO ST,GREENVILLE,PA,16125-2060,41.405075,-80.383812,36
0000016f-ca9a-3867-0000-000000022f1a,552f9075-4c5b-383f-9929-bc3ce08be748,Lucas404 Romaguera67,M,GENERAL PRACTICE,1135 GEORGETOWN RD,CHRISTIANA,PA,17509-9543,39.954504,-75.997346,37
0000016f-ca9a-3867-0000-000000022f56,121c5810-6c9c-3231-9658-38e74c8b551f,Aubrey96 Kozey370,M,GENERAL PRACTICE,622 WATER ST,ORBISONIA,PA,17243-9424,40.242923,-77.89301,240
0000016f-ca9a-3867-0000-000000022f88,2ecbe64b-7753-3326-85d9-950a8a81f20b,Truman805 Mayer370,M,GENERAL PRACTICE,3701 CORRIERE RD,EASTON,PA,18045-7991,40.685971,-75.218548,40
0000016f-ca9a-3867-0000-000000023032,d4910967-700e-3564-a66e-a93e3f51f5a1,Fredric73 Kuhlman484,M,GENERAL PRACTICE,2927 N 5TH ST,PHILADELPHIA,PA,19133-2800,40.009376,-75.133346,49
0000016f-ca9a-3867-0000-000000023122,b62bf096-162e-3dc3-99d3-18cfb23dfc38,Timika369 Heaney114,F,GENERAL PRACTICE,2500 LEECHBURG RD,LOWER BURRELL,PA,15068-3061,40.58213,-79.71295500000001,22
0000016f-ca9a-3867-0000-000000023140,2ea58f1e-d63e-36a3-969f-3fe596174b3d,Paige606 Davis923,F,GENERAL PRACTICE,4131 OREGON PIKE,BROWNSTOWN,PA,17508-5083,40.333363,-78.937337,195
0000016f-ca9a-3867-0000-00000002319a,5542f5eb-d240-31c1-a1e4-3fdd94450d01,Wilfredo622 Langosh790,M,GENERAL PRACTICE,1834 W OREGON AVE,PHILADELPHIA,PA,19145-4725,40.009376,-75.133346,22
0000016f-ca9a-3867-0000-000000023294,aad6d94c-0aee-3390-afcd-8936f1094bd0,Johna806 Miller503,F,GENERAL PRACTICE,501 BRADDOCK AVE,BRADDOCK,PA,15104-1856,40.401736,-79.868622,37
0000016f-ca9a-3867-0000-000000023398,d52cf0f9-d3a8-3e90-b7f6-3a36f07b47b8,Roman389 Ruecker817,M,GENERAL PRACTICE,1 MEDICAL CTR BLVD,CHESTER,PA,19013-3902,39.845558000000004,-75.371882,55
0000016f-ca9a-3867-0000-0000000233f2,4b1c8b0d-46f1-3e99-8cb9-495d88d181f2,Dwana281 Kuvalis369,F,GENERAL PRACTICE,2314 SASSAFRAS ST,ERIE,PA,16502-2721,42.116594,-80.073503,59
0000016f-ca9a-3867-0000-0000000233fc,940c1c8c-a6e2-32ee-9765-46daba882882,Kathy623 Torp761,F,GENERAL PRACTICE,11676 PERRY HWY 1308,WEXFORD,PA,15090-8758,40.59212,-80.098726,32
0000016f-ca9a-3867-0000-0000000234a6,5fad29dd-5b17-35b3-8fe4-55d05fab4cc7,Isa815 Muller251,F,GENERAL PRACTICE,501 N LANSDOWNE AVE,DREXEL HILL,PA,19026-1114,39.949501,-75.30388,70
0000016f-ca9a-3867-0000-0000000235be,2a8e1985-4fa7-30f0-9e7e-11b70cccd5d5,Ralph813 Pacocha935,M,GENERAL PRACTICE,100 INNOVATION DR,SLIPPERY ROCK,PA,16057-2468,41.069487,-80.057929,51
0000016f-ca9a-3867-0000-00000002360e,3f8d1dd7-efd3-3370-bd87-609c8226a94e,Cleotilde229 Fay398,F,GENERAL PRACTICE,795 CHERRY TREE CT,HANOVER,PA,17331-7900,39.811756,-76.98360500000001,131
0000016f-ca9a-3867-0000-000000023622,c5980d36-0910-396c-acdc-b9b025e4050d,Jerome176 Armstrong51,M,GENERAL PRACTICE,1840 S STREET TUTTLEMAN BUILDING 5TH FL,PHILADELPHIA,PA,19145-7411,40.009376,-75.133346,36
0000016f-ca9a-3867-0000-000000023640,ca2cd256-b020-3d90-a3c5-7e0e56cc1e9d,Osvaldo336 Reynolds644,M,GENERAL PRACTICE,1680 ZION RD,BELLEFONTE,PA,16823-9141,40.914123,-77.768342,47
0000016f-ca9a-3867-0000-0000000236fe,073a6712-4c59-3cbc-8bdf-25e81edaa814,Sharan181 Stroman228,F,GENERAL PRACTICE,2610 KEISER BLVD,WYOMISSING,PA,19610-3333,40.334655,-75.966089,30
0000016f-ca9a-3867-0000-000000023726,b501dbf1-6928-341c-ae91-449b00e94226,Marvin195 Murphy561,M,GENERAL PRACTICE,5570 DERRY ST,HARRISBURG,PA,17111-3504,40.275890999999994,-76.88502,73
0000016f-ca9a-3867-0000-00000002382a,21872b51-1723-321e-92c2-c043bbac7756,Jackelyn13 Tremblay80,F,GENERAL PRACTICE,964 CARPENTER RD,MILTON,PA,17847-7527,41.002651,-76.851109,14
0000016f-ca9a-3867-0000-000000023870,19493dbd-8b41-384f-a489-b73b58292bdf,Loni302 Jenkins714,F,GENERAL PRACTICE,3425 PEACH ST,ERIE,PA,16508-2779,42.116594,-80.073503,72
